id,split,image,mask,is_manip,case
train_001181,train,images/train/train_001181.jpg,masks/train/train_001181.png,1,1c9e7e
train_001182,train,images/train/train_001182.jpg,masks/train/train_001182.png,1,1c9e7e
train_001183,train,images/train/train_001183.jpg,masks/train/train_001183.png,1,1c9e7e
train_001184,train,images/train/train_001184.jpg,masks/train/train_001184.png,1,1c9e7e
train_001185,train,images/train/train_001185.jpg,masks/train/train_001185.png,1,1c9e7e
train_001186,train,images/train/train_001186.jpg,masks/train/train_001186.png,1,1c9e7e
train_001187,train,images/train/train_001187.jpg,masks/train/train_001187.png,1,1c9e7e
train_001188,train,images/train/train_001188.jpg,masks/train/train_001188.png,1,1c9e7e
train_001189,train,images/train/train_001189.jpg,masks/train/train_001189.png,1,1c9e7e
train_001190,train,images/train/train_001190.jpg,masks/train/train_001190.png,1,1c9e7e
train_001191,train,images/train/train_001191.jpg,masks/train/train_001191.png,1,1c9e7e
train_001192,train,images/train/train_001192.jpg,masks/train/train_001192.png,0,1c9ol1
train_001193,train,images/train/train_001193.jpg,masks/train/train_001193.png,1,1c9ol1
train_001194,train,images/train/train_001194.jpg,masks/train/train_001194.png,1,1c9ol1
val_001195,val,images/val/val_001195.jpg,masks/val/val_001195.png,0,1c9vyj
val_001196,val,images/val/val_001196.jpg,masks/val/val_001196.png,1,1c9vyj
val_001197,val,images/val/val_001197.jpg,masks/val/val_001197.png,1,1c9vyj
val_001198,val,images/val/val_001198.jpg,masks/val/val_001198.png,1,1c9vyj
val_001199,val,images/val/val_001199.jpg,masks/val/val_001199.png,1,1c9vyj
train_001200,train,images/train/train_001200.jpg,masks/train/train_001200.png,0,1c9wcj
train_001201,train,images/train/train_001201.jpg,masks/train/train_001201.png,1,1c9wcj
train_001202,train,images/train/train_001202.jpg,masks/train/train_001202.png,1,1c9wcj
val_001203,val,images/val/val_001203.jpg,masks/val/val_001203.png,0,1ca8nm
val_001204,val,images/val/val_001204.jpg,masks/val/val_001204.png,1,1ca8nm
val_001205,val,images/val/val_001205.jpg,masks/val/val_001205.png,1,1ca8nm
val_001206,val,images/val/val_001206.jpg,masks/val/val_001206.png,1,1ca8nm
val_001207,val,images/val/val_001207.jpg,masks/val/val_001207.png,1,1ca8nm
val_001208,val,images/val/val_001208.jpg,masks/val/val_001208.png,1,1ca8nm
val_001209,val,images/val/val_001209.jpg,masks/val/val_001209.png,1,1ca8nm
val_001210,val,images/val/val_001210.jpg,masks/val/val_001210.png,1,1ca8nm
val_001211,val,images/val/val_001211.jpg,masks/val/val_001211.png,1,1ca8nm
val_001212,val,images/val/val_001212.jpg,masks/val/val_001212.png,1,1ca8nm
val_001213,val,images/val/val_001213.jpg,masks/val/val_001213.png,1,1ca8nm
val_001214,val,images/val/val_001214.jpg,masks/val/val_001214.png,1,1ca8nm
val_001215,val,images/val/val_001215.jpg,masks/val/val_001215.png,1,1ca8nm
train_001216,train,images/train/train_001216.jpg,masks/train/train_001216.png,0,1cb58x
train_001217,train,images/train/train_001217.jpg,masks/train/train_001217.png,1,1cb58x
train_001218,train,images/train/train_001218.jpg,masks/train/train_001218.png,1,1cb58x
val_001219,val,images/val/val_001219.jpg,masks/val/val_001219.png,0,1cbqiu
val_001220,val,images/val/val_001220.jpg,masks/val/val_001220.png,1,1cbqiu
val_001221,val,images/val/val_001221.jpg,masks/val/val_001221.png,1,1cbqiu
val_001222,val,images/val/val_001222.jpg,masks/val/val_001222.png,0,1cbs6k
val_001223,val,images/val/val_001223.jpg,masks/val/val_001223.png,1,1cbs6k
val_001224,val,images/val/val_001224.jpg,masks/val/val_001224.png,1,1cbs6k
val_001225,val,images/val/val_001225.jpg,masks/val/val_001225.png,1,1cbs6k
val_001226,val,images/val/val_001226.jpg,masks/val/val_001226.png,1,1cbs6k
val_001227,val,images/val/val_001227.jpg,masks/val/val_001227.png,1,1cbs6k
val_001228,val,images/val/val_001228.jpg,masks/val/val_001228.png,1,1cbs6k
val_001229,val,images/val/val_001229.jpg,masks/val/val_001229.png,1,1cbs6k
val_001230,val,images/val/val_001230.jpg,masks/val/val_001230.png,1,1cbs6k
val_001231,val,images/val/val_001231.jpg,masks/val/val_001231.png,1,1cbs6k
val_001232,val,images/val/val_001232.jpg,masks/val/val_001232.png,1,1cbs6k
train_001233,train,images/train/train_001233.jpg,masks/train/train_001233.png,0,1cbtfp
train_001234,train,images/train/train_001234.jpg,masks/train/train_001234.png,1,1cbtfp
train_001235,train,images/train/train_001235.jpg,masks/train/train_001235.png,1,1cbtfp
train_001236,train,images/train/train_001236.jpg,masks/train/train_001236.png,1,1cbtfp
train_001237,train,images/train/train_001237.jpg,masks/train/train_001237.png,1,1cbtfp
train_001238,train,images/train/train_001238.jpg,masks/train/train_001238.png,1,1cbtfp
train_001239,train,images/train/train_001239.jpg,masks/train/train_001239.png,1,1cbtfp
train_001240,train,images/train/train_001240.jpg,masks/train/train_001240.png,1,1cbtfp
train_001241,train,images/train/train_001241.jpg,masks/train/train_001241.png,1,1cbtfp
train_001242,train,images/train/train_001242.jpg,masks/train/train_001242.png,1,1cbtfp
train_001243,train,images/train/train_001243.jpg,masks/train/train_001243.png,1,1cbtfp
train_001244,train,images/train/train_001244.jpg,masks/train/train_001244.png,1,1cbtfp
train_001245,train,images/train/train_001245.jpg,masks/train/train_001245.png,1,1cbtfp
train_001246,train,images/train/train_001246.jpg,masks/train/train_001246.png,1,1cbtfp
train_001247,train,images/train/train_001247.jpg,masks/train/train_001247.png,0,1cd24q
train_001248,train,images/train/train_001248.jpg,masks/train/train_001248.png,1,1cd24q
train_001249,train,images/train/train_001249.jpg,masks/train/train_001249.png,1,1cd24q
val_001250,val,images/val/val_001250.jpg,masks/val/val_001250.png,0,1cdqz3
val_001251,val,images/val/val_001251.jpg,masks/val/val_001251.png,1,1cdqz3
val_001252,val,images/val/val_001252.jpg,masks/val/val_001252.png,1,1cdqz3
val_001253,val,images/val/val_001253.jpg,masks/val/val_001253.png,1,1cdqz3
val_001254,val,images/val/val_001254.jpg,masks/val/val_001254.png,1,1cdqz3
val_001255,val,images/val/val_001255.jpg,masks/val/val_001255.png,1,1cdqz3
val_001256,val,images/val/val_001256.jpg,masks/val/val_001256.png,1,1cdqz3
val_001257,val,images/val/val_001257.jpg,masks/val/val_001257.png,1,1cdqz3
val_001258,val,images/val/val_001258.jpg,masks/val/val_001258.png,1,1cdqz3
val_001259,val,images/val/val_001259.jpg,masks/val/val_001259.png,1,1cdqz3
val_001260,val,images/val/val_001260.jpg,masks/val/val_001260.png,1,1cdqz3
val_001261,val,images/val/val_001261.jpg,masks/val/val_001261.png,1,1cdqz3
val_001262,val,images/val/val_001262.jpg,masks/val/val_001262.png,1,1cdqz3
val_001263,val,images/val/val_001263.jpg,masks/val/val_001263.png,1,1cdqz3
train_001264,train,images/train/train_001264.jpg,masks/train/train_001264.png,0,1cdvuj
train_001265,train,images/train/train_001265.jpg,masks/train/train_001265.png,1,1cdvuj
train_001266,train,images/train/train_001266.jpg,masks/train/train_001266.png,1,1cdvuj
train_001267,train,images/train/train_001267.jpg,masks/train/train_001267.png,1,1cdvuj
train_001268,train,images/train/train_001268.jpg,masks/train/train_001268.png,0,1cdwa7
train_001269,train,images/train/train_001269.jpg,masks/train/train_001269.png,1,1cdwa7
train_001270,train,images/train/train_001270.jpg,masks/train/train_001270.png,1,1cdwa7
train_001271,train,images/train/train_001271.jpg,masks/train/train_001271.png,1,1cdwa7
train_001272,train,images/train/train_001272.jpg,masks/train/train_001272.png,1,1cdwa7
train_001273,train,images/train/train_001273.jpg,masks/train/train_001273.png,0,1ceaqo
train_001274,train,images/train/train_001274.jpg,masks/train/train_001274.png,1,1ceaqo
train_001275,train,images/train/train_001275.jpg,masks/train/train_001275.png,1,1ceaqo
val_001276,val,images/val/val_001276.jpg,masks/val/val_001276.png,0,1cek5i
val_001277,val,images/val/val_001277.jpg,masks/val/val_001277.png,1,1cek5i
val_001278,val,images/val/val_001278.jpg,masks/val/val_001278.png,1,1cek5i
val_001279,val,images/val/val_001279.jpg,masks/val/val_001279.png,1,1cek5i
val_001280,val,images/val/val_001280.jpg,masks/val/val_001280.png,1,1cek5i
val_001281,val,images/val/val_001281.jpg,masks/val/val_001281.png,1,1cek5i
val_001282,val,images/val/val_001282.jpg,masks/val/val_001282.png,1,1cek5i
val_001283,val,images/val/val_001283.jpg,masks/val/val_001283.png,1,1cek5i
val_001284,val,images/val/val_001284.jpg,masks/val/val_001284.png,1,1cek5i
val_001285,val,images/val/val_001285.jpg,masks/val/val_001285.png,0,1cexsx
val_001286,val,images/val/val_001286.jpg,masks/val/val_001286.png,1,1cexsx
val_001287,val,images/val/val_001287.jpg,masks/val/val_001287.png,1,1cexsx
val_001288,val,images/val/val_001288.jpg,masks/val/val_001288.png,1,1cexsx
val_001289,val,images/val/val_001289.jpg,masks/val/val_001289.png,1,1cexsx
val_001290,val,images/val/val_001290.jpg,masks/val/val_001290.png,1,1cexsx
val_001291,val,images/val/val_001291.jpg,masks/val/val_001291.png,1,1cexsx
val_001292,val,images/val/val_001292.jpg,masks/val/val_001292.png,1,1cexsx
val_001293,val,images/val/val_001293.jpg,masks/val/val_001293.png,1,1cexsx
val_001294,val,images/val/val_001294.jpg,masks/val/val_001294.png,1,1cexsx
val_001295,val,images/val/val_001295.jpg,masks/val/val_001295.png,1,1cexsx
val_001296,val,images/val/val_001296.jpg,masks/val/val_001296.png,1,1cexsx
train_001297,train,images/train/train_001297.jpg,masks/train/train_001297.png,0,1cezq4
train_001298,train,images/train/train_001298.jpg,masks/train/train_001298.png,1,1cezq4
train_001299,train,images/train/train_001299.jpg,masks/train/train_001299.png,1,1cezq4
train_001300,train,images/train/train_001300.jpg,masks/train/train_001300.png,0,1cfau1
train_001301,train,images/train/train_001301.jpg,masks/train/train_001301.png,1,1cfau1
train_001302,train,images/train/train_001302.jpg,masks/train/train_001302.png,1,1cfau1
train_001303,train,images/train/train_001303.jpg,masks/train/train_001303.png,0,1cfc30
train_001304,train,images/train/train_001304.jpg,masks/train/train_001304.png,1,1cfc30
train_001305,train,images/train/train_001305.jpg,masks/train/train_001305.png,1,1cfc30
train_001306,train,images/train/train_001306.jpg,masks/train/train_001306.png,1,1cfc30
train_001307,train,images/train/train_001307.jpg,masks/train/train_001307.png,1,1cfc30
train_001308,train,images/train/train_001308.jpg,masks/train/train_001308.png,0,1cfo34
train_001309,train,images/train/train_001309.jpg,masks/train/train_001309.png,1,1cfo34
train_001310,train,images/train/train_001310.jpg,masks/train/train_001310.png,1,1cfo34
train_001311,train,images/train/train_001311.jpg,masks/train/train_001311.png,1,1cfo34
train_001312,train,images/train/train_001312.jpg,masks/train/train_001312.png,1,1cfo34
train_001313,train,images/train/train_001313.jpg,masks/train/train_001313.png,1,1cfo34
train_001314,train,images/train/train_001314.jpg,masks/train/train_001314.png,1,1cfo34
train_001315,train,images/train/train_001315.jpg,masks/train/train_001315.png,0,1cfo9x
train_001316,train,images/train/train_001316.jpg,masks/train/train_001316.png,1,1cfo9x
train_001317,train,images/train/train_001317.jpg,masks/train/train_001317.png,1,1cfo9x
train_001318,train,images/train/train_001318.jpg,masks/train/train_001318.png,1,1cfo9x
train_001319,train,images/train/train_001319.jpg,masks/train/train_001319.png,1,1cfo9x
train_001320,train,images/train/train_001320.jpg,masks/train/train_001320.png,1,1cfo9x
train_001321,train,images/train/train_001321.jpg,masks/train/train_001321.png,1,1cfo9x
train_001322,train,images/train/train_001322.jpg,masks/train/train_001322.png,0,1cg3vm
train_001323,train,images/train/train_001323.jpg,masks/train/train_001323.png,1,1cg3vm
train_001324,train,images/train/train_001324.jpg,masks/train/train_001324.png,0,1cgew4
train_001325,train,images/train/train_001325.jpg,masks/train/train_001325.png,1,1cgew4
train_001326,train,images/train/train_001326.jpg,masks/train/train_001326.png,1,1cgew4
train_001327,train,images/train/train_001327.jpg,masks/train/train_001327.png,1,1cgew4
train_001328,train,images/train/train_001328.jpg,masks/train/train_001328.png,1,1cgew4
train_001329,train,images/train/train_001329.jpg,masks/train/train_001329.png,1,1cgew4
train_001330,train,images/train/train_001330.jpg,masks/train/train_001330.png,0,1cglge
train_001331,train,images/train/train_001331.jpg,masks/train/train_001331.png,1,1cglge
train_001332,train,images/train/train_001332.jpg,masks/train/train_001332.png,1,1cglge
train_001333,train,images/train/train_001333.jpg,masks/train/train_001333.png,1,1cglge
train_001334,train,images/train/train_001334.jpg,masks/train/train_001334.png,1,1cglge
train_001335,train,images/train/train_001335.jpg,masks/train/train_001335.png,1,1cglge
train_001336,train,images/train/train_001336.jpg,masks/train/train_001336.png,1,1cglge
train_001337,train,images/train/train_001337.jpg,masks/train/train_001337.png,1,1cglge
train_001338,train,images/train/train_001338.jpg,masks/train/train_001338.png,1,1cglge
train_001339,train,images/train/train_001339.jpg,masks/train/train_001339.png,1,1cglge
train_001340,train,images/train/train_001340.jpg,masks/train/train_001340.png,1,1cglge
train_001341,train,images/train/train_001341.jpg,masks/train/train_001341.png,1,1cglge
train_001342,train,images/train/train_001342.jpg,masks/train/train_001342.png,1,1cglge
train_001343,train,images/train/train_001343.jpg,masks/train/train_001343.png,0,1cgonc
train_001344,train,images/train/train_001344.jpg,masks/train/train_001344.png,1,1cgonc
train_001345,train,images/train/train_001345.jpg,masks/train/train_001345.png,0,1cgvx4
train_001346,train,images/train/train_001346.jpg,masks/train/train_001346.png,1,1cgvx4
train_001347,train,images/train/train_001347.jpg,masks/train/train_001347.png,1,1cgvx4
train_001348,train,images/train/train_001348.jpg,masks/train/train_001348.png,0,1ch2bt
train_001349,train,images/train/train_001349.jpg,masks/train/train_001349.png,1,1ch2bt
train_001350,train,images/train/train_001350.jpg,masks/train/train_001350.png,1,1ch2bt
train_001351,train,images/train/train_001351.jpg,masks/train/train_001351.png,1,1ch2bt
train_001352,train,images/train/train_001352.jpg,masks/train/train_001352.png,0,1chfs0
train_001353,train,images/train/train_001353.jpg,masks/train/train_001353.png,1,1chfs0
train_001354,train,images/train/train_001354.jpg,masks/train/train_001354.png,1,1chfs0
train_001355,train,images/train/train_001355.jpg,masks/train/train_001355.png,1,1chfs0
train_001356,train,images/train/train_001356.jpg,masks/train/train_001356.png,1,1chfs0
train_001357,train,images/train/train_001357.jpg,masks/train/train_001357.png,1,1chfs0
train_001358,train,images/train/train_001358.jpg,masks/train/train_001358.png,1,1chfs0
train_001359,train,images/train/train_001359.jpg,masks/train/train_001359.png,0,1chs2a
train_001360,train,images/train/train_001360.jpg,masks/train/train_001360.png,1,1chs2a
train_001361,train,images/train/train_001361.jpg,masks/train/train_001361.png,1,1chs2a
train_001362,train,images/train/train_001362.jpg,masks/train/train_001362.png,1,1chs2a
train_001363,train,images/train/train_001363.jpg,masks/train/train_001363.png,1,1chs2a
train_001364,train,images/train/train_001364.jpg,masks/train/train_001364.png,1,1chs2a
train_001365,train,images/train/train_001365.jpg,masks/train/train_001365.png,1,1chs2a
train_001366,train,images/train/train_001366.jpg,masks/train/train_001366.png,0,1chuq3
train_001367,train,images/train/train_001367.jpg,masks/train/train_001367.png,1,1chuq3
train_001368,train,images/train/train_001368.jpg,masks/train/train_001368.png,1,1chuq3
train_001369,train,images/train/train_001369.jpg,masks/train/train_001369.png,0,1civbz
train_001370,train,images/train/train_001370.jpg,masks/train/train_001370.png,1,1civbz
train_001371,train,images/train/train_001371.jpg,masks/train/train_001371.png,0,1cixd9
train_001372,train,images/train/train_001372.jpg,masks/train/train_001372.png,1,1cixd9
train_001373,train,images/train/train_001373.jpg,masks/train/train_001373.png,1,1cixd9
train_001374,train,images/train/train_001374.jpg,masks/train/train_001374.png,1,1cixd9
train_001375,train,images/train/train_001375.jpg,masks/train/train_001375.png,1,1cixd9
train_001376,train,images/train/train_001376.jpg,masks/train/train_001376.png,1,1cixd9
train_001377,train,images/train/train_001377.jpg,masks/train/train_001377.png,0,1cj2wk
train_001378,train,images/train/train_001378.jpg,masks/train/train_001378.png,1,1cj2wk
train_001379,train,images/train/train_001379.jpg,masks/train/train_001379.png,1,1cj2wk
train_001380,train,images/train/train_001380.jpg,masks/train/train_001380.png,1,1cj2wk
train_001381,train,images/train/train_001381.jpg,masks/train/train_001381.png,1,1cj2wk
train_001382,train,images/train/train_001382.jpg,masks/train/train_001382.png,1,1cj2wk
train_001383,train,images/train/train_001383.jpg,masks/train/train_001383.png,1,1cj2wk
train_001384,train,images/train/train_001384.jpg,masks/train/train_001384.png,1,1cj2wk
train_001385,train,images/train/train_001385.jpg,masks/train/train_001385.png,1,1cj2wk
train_001386,train,images/train/train_001386.jpg,masks/train/train_001386.png,1,1cj2wk
train_001387,train,images/train/train_001387.jpg,masks/train/train_001387.png,1,1cj2wk
train_001388,train,images/train/train_001388.jpg,masks/train/train_001388.png,1,1cj2wk
train_001389,train,images/train/train_001389.jpg,masks/train/train_001389.png,1,1cj2wk
train_001390,train,images/train/train_001390.jpg,masks/train/train_001390.png,1,1cj2wk
train_001391,train,images/train/train_001391.jpg,masks/train/train_001391.png,1,1cj2wk
train_001392,train,images/train/train_001392.jpg,masks/train/train_001392.png,1,1cj2wk
train_001393,train,images/train/train_001393.jpg,masks/train/train_001393.png,1,1cj2wk
train_001394,train,images/train/train_001394.jpg,masks/train/train_001394.png,1,1cj2wk
train_001395,train,images/train/train_001395.jpg,masks/train/train_001395.png,1,1cj2wk
train_001396,train,images/train/train_001396.jpg,masks/train/train_001396.png,1,1cj2wk
train_001397,train,images/train/train_001397.jpg,masks/train/train_001397.png,1,1cj2wk
train_001398,train,images/train/train_001398.jpg,masks/train/train_001398.png,1,1cj2wk
train_001399,train,images/train/train_001399.jpg,masks/train/train_001399.png,0,1cj6ta
train_001400,train,images/train/train_001400.jpg,masks/train/train_001400.png,1,1cj6ta
train_001401,train,images/train/train_001401.jpg,masks/train/train_001401.png,1,1cj6ta
train_001402,train,images/train/train_001402.jpg,masks/train/train_001402.png,1,1cj6ta
train_001403,train,images/train/train_001403.jpg,masks/train/train_001403.png,1,1cj6ta
train_001404,train,images/train/train_001404.jpg,masks/train/train_001404.png,1,1cj6ta
train_001405,train,images/train/train_001405.jpg,masks/train/train_001405.png,1,1cj6ta
train_001406,train,images/train/train_001406.jpg,masks/train/train_001406.png,1,1cj6ta
train_001407,train,images/train/train_001407.jpg,masks/train/train_001407.png,0,1cjl4e
train_001408,train,images/train/train_001408.jpg,masks/train/train_001408.png,1,1cjl4e
val_001409,val,images/val/val_001409.jpg,masks/val/val_001409.png,0,1cjuyc
val_001410,val,images/val/val_001410.jpg,masks/val/val_001410.png,1,1cjuyc
val_001411,val,images/val/val_001411.jpg,masks/val/val_001411.png,1,1cjuyc
train_001412,train,images/train/train_001412.jpg,masks/train/train_001412.png,0,1cjy5s
train_001413,train,images/train/train_001413.jpg,masks/train/train_001413.png,1,1cjy5s
val_001414,val,images/val/val_001414.jpg,masks/val/val_001414.png,0,1ck17j
val_001415,val,images/val/val_001415.jpg,masks/val/val_001415.png,1,1ck17j
train_001416,train,images/train/train_001416.jpg,masks/train/train_001416.png,0,1ckdxo
train_001417,train,images/train/train_001417.jpg,masks/train/train_001417.png,1,1ckdxo
train_001418,train,images/train/train_001418.jpg,masks/train/train_001418.png,1,1ckdxo
train_001419,train,images/train/train_001419.jpg,masks/train/train_001419.png,1,1ckdxo
train_001420,train,images/train/train_001420.jpg,masks/train/train_001420.png,0,1cko19
train_001421,train,images/train/train_001421.jpg,masks/train/train_001421.png,1,1cko19
train_001422,train,images/train/train_001422.jpg,masks/train/train_001422.png,1,1cko19
train_001423,train,images/train/train_001423.jpg,masks/train/train_001423.png,0,1ckwje
train_001424,train,images/train/train_001424.jpg,masks/train/train_001424.png,1,1ckwje
train_001425,train,images/train/train_001425.jpg,masks/train/train_001425.png,1,1ckwje
train_001426,train,images/train/train_001426.jpg,masks/train/train_001426.png,1,1ckwje
train_001427,train,images/train/train_001427.jpg,masks/train/train_001427.png,1,1ckwje
train_001428,train,images/train/train_001428.jpg,masks/train/train_001428.png,1,1ckwje
train_001429,train,images/train/train_001429.jpg,masks/train/train_001429.png,1,1ckwje
train_001430,train,images/train/train_001430.jpg,masks/train/train_001430.png,1,1ckwje
train_001431,train,images/train/train_001431.jpg,masks/train/train_001431.png,1,1ckwje
train_001432,train,images/train/train_001432.jpg,masks/train/train_001432.png,1,1ckwje
train_001433,train,images/train/train_001433.jpg,masks/train/train_001433.png,1,1ckwje
train_001434,train,images/train/train_001434.jpg,masks/train/train_001434.png,1,1ckwje
train_001435,train,images/train/train_001435.jpg,masks/train/train_001435.png,1,1ckwje
train_001436,train,images/train/train_001436.jpg,masks/train/train_001436.png,1,1ckwje
train_001437,train,images/train/train_001437.jpg,masks/train/train_001437.png,0,1ckxsa
train_001438,train,images/train/train_001438.jpg,masks/train/train_001438.png,1,1ckxsa
train_001439,train,images/train/train_001439.jpg,masks/train/train_001439.png,1,1ckxsa
train_001440,train,images/train/train_001440.jpg,masks/train/train_001440.png,1,1ckxsa
train_001441,train,images/train/train_001441.jpg,masks/train/train_001441.png,0,1clwgb
train_001442,train,images/train/train_001442.jpg,masks/train/train_001442.png,1,1clwgb
train_001443,train,images/train/train_001443.jpg,masks/train/train_001443.png,1,1clwgb
train_001444,train,images/train/train_001444.jpg,masks/train/train_001444.png,1,1clwgb
train_001445,train,images/train/train_001445.jpg,masks/train/train_001445.png,1,1clwgb
train_001446,train,images/train/train_001446.jpg,masks/train/train_001446.png,1,1clwgb
train_001447,train,images/train/train_001447.jpg,masks/train/train_001447.png,1,1clwgb
train_001448,train,images/train/train_001448.jpg,masks/train/train_001448.png,1,1clwgb
train_001449,train,images/train/train_001449.jpg,masks/train/train_001449.png,1,1clwgb
train_001450,train,images/train/train_001450.jpg,masks/train/train_001450.png,1,1clwgb
train_001451,train,images/train/train_001451.jpg,masks/train/train_001451.png,1,1clwgb
train_001452,train,images/train/train_001452.jpg,masks/train/train_001452.png,1,1clwgb
train_001453,train,images/train/train_001453.jpg,masks/train/train_001453.png,0,1cm382
train_001454,train,images/train/train_001454.jpg,masks/train/train_001454.png,1,1cm382
train_001455,train,images/train/train_001455.jpg,masks/train/train_001455.png,0,1cme9d
train_001456,train,images/train/train_001456.jpg,masks/train/train_001456.png,1,1cme9d
train_001457,train,images/train/train_001457.jpg,masks/train/train_001457.png,0,1cnlum
train_001458,train,images/train/train_001458.jpg,masks/train/train_001458.png,1,1cnlum
train_001459,train,images/train/train_001459.jpg,masks/train/train_001459.png,1,1cnlum
train_001460,train,images/train/train_001460.jpg,masks/train/train_001460.png,1,1cnlum
train_001461,train,images/train/train_001461.jpg,masks/train/train_001461.png,1,1cnlum
train_001462,train,images/train/train_001462.jpg,masks/train/train_001462.png,1,1cnlum
train_001463,train,images/train/train_001463.jpg,masks/train/train_001463.png,1,1cnlum
train_001464,train,images/train/train_001464.jpg,masks/train/train_001464.png,1,1cnlum
train_001465,train,images/train/train_001465.jpg,masks/train/train_001465.png,0,1cny76
train_001466,train,images/train/train_001466.jpg,masks/train/train_001466.png,1,1cny76
train_001467,train,images/train/train_001467.jpg,masks/train/train_001467.png,1,1cny76
train_001468,train,images/train/train_001468.jpg,masks/train/train_001468.png,1,1cny76
train_001469,train,images/train/train_001469.jpg,masks/train/train_001469.png,1,1cny76
train_001470,train,images/train/train_001470.jpg,masks/train/train_001470.png,0,1codvj
train_001471,train,images/train/train_001471.jpg,masks/train/train_001471.png,1,1codvj
train_001472,train,images/train/train_001472.jpg,masks/train/train_001472.png,1,1codvj
train_001473,train,images/train/train_001473.jpg,masks/train/train_001473.png,1,1codvj
train_001474,train,images/train/train_001474.jpg,masks/train/train_001474.png,1,1codvj
train_001475,train,images/train/train_001475.jpg,masks/train/train_001475.png,1,1codvj
train_001476,train,images/train/train_001476.jpg,masks/train/train_001476.png,1,1codvj
train_001477,train,images/train/train_001477.jpg,masks/train/train_001477.png,1,1codvj
train_001478,train,images/train/train_001478.jpg,masks/train/train_001478.png,1,1codvj
train_001479,train,images/train/train_001479.jpg,masks/train/train_001479.png,1,1codvj
train_001480,train,images/train/train_001480.jpg,masks/train/train_001480.png,1,1codvj
train_001481,train,images/train/train_001481.jpg,masks/train/train_001481.png,1,1codvj
train_001482,train,images/train/train_001482.jpg,masks/train/train_001482.png,1,1codvj
train_001483,train,images/train/train_001483.jpg,masks/train/train_001483.png,1,1codvj
train_001484,train,images/train/train_001484.jpg,masks/train/train_001484.png,1,1codvj
train_001485,train,images/train/train_001485.jpg,masks/train/train_001485.png,1,1codvj
train_001486,train,images/train/train_001486.jpg,masks/train/train_001486.png,1,1codvj
train_001487,train,images/train/train_001487.jpg,masks/train/train_001487.png,1,1codvj
train_001488,train,images/train/train_001488.jpg,masks/train/train_001488.png,1,1codvj
train_001489,train,images/train/train_001489.jpg,masks/train/train_001489.png,1,1codvj
train_001490,train,images/train/train_001490.jpg,masks/train/train_001490.png,1,1codvj
train_001491,train,images/train/train_001491.jpg,masks/train/train_001491.png,1,1codvj
train_001492,train,images/train/train_001492.jpg,masks/train/train_001492.png,1,1codvj
train_001493,train,images/train/train_001493.jpg,masks/train/train_001493.png,1,1codvj
train_001494,train,images/train/train_001494.jpg,masks/train/train_001494.png,1,1codvj
train_001495,train,images/train/train_001495.jpg,masks/train/train_001495.png,1,1codvj
train_001496,train,images/train/train_001496.jpg,masks/train/train_001496.png,1,1codvj
train_001497,train,images/train/train_001497.jpg,masks/train/train_001497.png,0,1coha8
train_001498,train,images/train/train_001498.jpg,masks/train/train_001498.png,1,1coha8
train_001499,train,images/train/train_001499.jpg,masks/train/train_001499.png,1,1coha8
train_001500,train,images/train/train_001500.jpg,masks/train/train_001500.png,1,1coha8
train_001501,train,images/train/train_001501.jpg,masks/train/train_001501.png,0,1cp3qd
train_001502,train,images/train/train_001502.jpg,masks/train/train_001502.png,1,1cp3qd
train_001503,train,images/train/train_001503.jpg,masks/train/train_001503.png,1,1cp3qd
val_001504,val,images/val/val_001504.jpg,masks/val/val_001504.png,0,1cp4wl
val_001505,val,images/val/val_001505.jpg,masks/val/val_001505.png,1,1cp4wl
train_001506,train,images/train/train_001506.jpg,masks/train/train_001506.png,0,1cpsql
train_001507,train,images/train/train_001507.jpg,masks/train/train_001507.png,1,1cpsql
train_001508,train,images/train/train_001508.jpg,masks/train/train_001508.png,1,1cpsql
train_001509,train,images/train/train_001509.jpg,masks/train/train_001509.png,1,1cpsql
train_001510,train,images/train/train_001510.jpg,masks/train/train_001510.png,1,1cpsql
train_001511,train,images/train/train_001511.jpg,masks/train/train_001511.png,1,1cpsql
train_001512,train,images/train/train_001512.jpg,masks/train/train_001512.png,1,1cpsql
train_001513,train,images/train/train_001513.jpg,masks/train/train_001513.png,1,1cpsql
train_001514,train,images/train/train_001514.jpg,masks/train/train_001514.png,1,1cpsql
train_001515,train,images/train/train_001515.jpg,masks/train/train_001515.png,1,1cpsql
train_001516,train,images/train/train_001516.jpg,masks/train/train_001516.png,1,1cpsql
train_001517,train,images/train/train_001517.jpg,masks/train/train_001517.png,1,1cpsql
train_001518,train,images/train/train_001518.jpg,masks/train/train_001518.png,0,1cq2u5
train_001519,train,images/train/train_001519.jpg,masks/train/train_001519.png,1,1cq2u5
val_001520,val,images/val/val_001520.jpg,masks/val/val_001520.png,0,1cqg67
val_001521,val,images/val/val_001521.jpg,masks/val/val_001521.png,1,1cqg67
val_001522,val,images/val/val_001522.jpg,masks/val/val_001522.png,1,1cqg67
val_001523,val,images/val/val_001523.jpg,masks/val/val_001523.png,1,1cqg67
val_001524,val,images/val/val_001524.jpg,masks/val/val_001524.png,1,1cqg67
train_001525,train,images/train/train_001525.jpg,masks/train/train_001525.png,0,1cqnqe
train_001526,train,images/train/train_001526.jpg,masks/train/train_001526.png,1,1cqnqe
train_001527,train,images/train/train_001527.jpg,masks/train/train_001527.png,0,1cquf3
